–9,0.0005,11.3510,0.0090,11.3600,–2.161,0.5140,–1.647,–0.00475,–0.00354,–9,0.0114,0.0174,23473.0000,23473.0000,–163.08,1220.2600,1057.1800,–0.3334,2.7077,2.3743,–9
–8,0.0005,11.3760,0.0090,11.3850,–1.921,0.5430,–1.378,–0.00422,–0.00294,–8,0.0121,0.0174,22279.0000,22279.0000,–162.62,1220.2400,1057.6300,–0.3324,2.7016,2.3692,–8
–7,0.0005,11.4010,0.0100,11.4110,–1.681,0.5740,–1.107,–0.00369,–0.00234,–7,0.0127,0.0174,21151.0000,21152.0000,–162.15,1220.2200,1058.0700,–0.3314,2.6956,2.3642,–7
–6,0.0006,11.4270,0.0100,11.4370,–1.441,0.6060,–0.835,–0.00316,–0.00174,–6,0.0135,0.0174,20086.0000,20086.0000,–161.69,1220.2000,1058.5100,–0.3303,2.6896,2.3593,–6
–5,0.0006,11.4520,0.0110,11.4630,–1.201,0.6390,–0.561,–0.00263,–0.00114,–5,0.0142,0.0174,19078.0000,19078.0000,–161.23,1220.1700,1058.9500,–0.3293,2.6837,2.3543,–5
–4,0.0006,11.4770,0.0120,11.4890,–0.961,0.6750,–0.286,–0.00210,–0.00053,–4,0.0150,0.0174,18125.0000,18125.0000,–160.76,1220.1500,1059.3900,–0.3283,2.6777,2.3494,–4
–3,0.0007,11.5020,0.0120,11.5150,–0.720,0.7120,–0.009,–0.00157,0.0001,–3,0.0158,0.0174,17223.0000,17223.0000,–160.29,1220.1200,1059.8300,–0.3273,2.6718,2.3445,–3
–2,0.0007,11.5280,0.0130,11.5410,–0.480,0.7510,0.2710,–0.00105,0.0007,–2,0.0167,0.0174,16370.0000,16370.0000,–159.83,1220.1000,1060.2700,–0.3263,2.6659,2.3396,–2
–1,0.0007,11.5530,0.0140,11.5670,–0.240,0.7920,0.5520,–0.00052,0.0013,–1,0.0176,0.0174,15563.0000,15563.0000,–159.36,1220.0700,1060.7100,–0.3252,2.6600,2.3348,–1
0.0000,0.0008,11.5780,0.0150,11.5930,0.0000,0.8350,0.8350,0.0000,0.0019,0.0000,0.0185,0.0174,14799.0000,14799.0000,–158.89,1220.0400,1061.1500,–0.3242,2.6542,2.3300,0.0000
